Time Temperature Pressure Volume Entropy H2 H O O2 OH H2O HO2 H2O2 C CH CH2 CH2(S) CH3 CH4 CO CO2 HCO CH2O CH2OH CH3O CH3OH C2H C2H2 C2H3 C2H4 C2H5 C2H6 HCCO CH2CO HCCOH N NH NH2 NH3 NNH NO NO2 N2O HNO CN HCN H2CN HCNN HCNO HOCN HNCO NCO N2 AR C3H7 C3H8 CH2CHO CH3CHO
0.028499999999999952 300.75248722053135 114306.39489942814 0.0006276001746740042 6864.179548431457 -3.5850973754657126e-19 -5.7463715892345864e-18 -5.327612763715707e-23 0.22229518626127384 1.465414630089335e-16 -1.552273537782373e-16 1.940294388614927e-16 3.1619843298646713e-25 -6.9701322552012565e-46 2.1047083503610008e-42 -1.6606357609764987e-29 3.9287108547696564e-36 1.6175209749196842e-28 3.2941450211483504e-33 1.2444150083382308e-29 2.3023053819271538e-29 -1.075566618781203e-37 -1.9805881942224137e-25 -4.550522708820518e-25 -1.0930017529854814e-37 8.556070016533195e-36 4.567585840343155e-68 -8.53754454926679e-41 3.592335819235584e-43 -7.2518864658412585e-25 1.3371474111690938e-25 -1.3782088002624613e-33 3.766734157063727e-57 1.1136112015575788e-49 -2.3548143579066855e-61 1.1159802380286411e-51 -7.218684599473785e-42 -3.572787940845265e-60 1.4674909505433468e-72 7.568743985439944e-26 8.048504171434146e-41 -2.224306329998343e-51 -3.776625067284414e-34 -4.0654721147102995e-45 6.798255602362044e-77 8.404309362957375e-53 -1.2871014002197795e-64 3.00847283665775e-42 7.494410044173097e-65 -3.5397047020531036e-75 5.704354133166464e-64 -1.4587065466908076e-72 0.7317625735418375 0.0 -3.7894205137424473e-16 0.04594224019688896 1.8092006314389006e-41 4.2866115200235854e-41
0.028666666666666618 301.2476479611592 115006.59205744044 0.0006283216393351182 6864.158617897925 2.934750626144515e-19 -1.8085702380548782e-17 3.2355034547161895e-22 0.22229137129570598 -2.684029466720206e-17 2.843116362482498e-17 5.873939445943412e-16 -8.714352993443064e-27 -2.18292891981192e-45 4.047313350427471e-42 -1.9329227182479727e-29 4.4700990090182226e-36 1.3358181893103309e-27 3.922923526781377e-33 1.4708190151674192e-29 2.655022787565396e-29 -3.349139450115164e-37 1.2012983644278253e-25 -1.0318005652608257e-24 -1.1815679649847052e-36 1.1105054568666048e-34 -7.895117278401242e-67 -9.778823469635647e-41 -3.789401339129967e-42 -7.4651846530291385e-25 -7.404739587961085e-26 -1.4979187257272513e-33 8.834973892729948e-57 2.1804657377353775e-49 -2.4022314377515978e-61 1.0489619908081716e-50 -2.162941485410644e-41 -4.0351046229290254e-60 1.0793922815851842e-72 2.4329957853330098e-25 -1.9425105310538705e-40 -2.2488287756703314e-50 -3.638724445417017e-34 1.8829019039689622e-44 3.062621237522093e-76 1.2413699889460136e-52 -2.6574491947283865e-64 5.729880352837258e-42 5.2899165434339416e-64 -3.6504496013308846e-75 4.033168302722974e-63 2.8627048366943155e-72 0.7317500152446086 0.0 7.427502765845529e-17 0.04595861345968491 -1.6656240765940428e-40 3.7130128371122116e-41
0.028833333333333284 301.7514831288246 115726.14220180197 0.0006289587437948875 6864.128220114619 5.290281057570324e-19 1.12879729160682e-17 3.3367695920328004e-22 0.22228759882576318 -5.517093180825567e-17 5.84412630135829e-17 -3.7827585583432894e-16 -1.1929017402409348e-25 1.300809851157411e-45 -3.5598794548853975e-42 1.441751931765652e-29 -3.384076604455853e-36 1.4193115195813679e-27 4.558453288487661e-33 -1.07560740266751e-29 -2.0040133593807115e-29 2.120941225293666e-37 -1.5931787748170541e-24 6.65559331531321e-25 -5.461571902496891e-37 1.499184720805723e-34 -7.865604160707174e-67 -1.3035068284501611e-40 6.448673191665893e-43 -7.370435682293373e-25 -1.5248637958926426e-25 -1.4101997898687518e-33 -5.65534936766192e-57 2.634667417692134e-49 -2.5334524317492373e-61 1.690771178036758e-50 6.222651097546151e-42 -2.0333626204718425e-60 7.180305038972607e-73 -1.5214884032138263e-25 -2.1696580715147014e-40 -4.882666892913898e-50 -7.460525770311395e-36 6.20185201965012e-44 -1.4268708626586317e-76 1.739282057747646e-52 1.1365911312418959e-64 -5.059842540012921e-42 8.921080798281655e-64 1.115650951888663e-74 6.802695058838273e-63 5.30155834099174e-72 0.7317375968366301 0.0 1.5108934642350259e-16 0.04597480433760708 -5.95026805802101e-42 -5.600274868030507e-41
0.02899999999999995 302.26404376827384 116465.38690535711 0.0006295112939851316 6864.088324720932 3.953444813863219e-19 -5.81832022541169e-18 1.1945384420896573e-22 0.2222838681453252 1.9667100520244795e-16 -2.0832721534291905e-16 1.8404226116728583e-16 -4.2627629551121766e-26 -8.041840886618385e-46 1.6116378134623205e-42 -1.204872254207269e-29 2.9303828046795113e-36 1.3905630214847985e-27 5.5409418198368465e-33 9.2248880403844e-30 1.6487490024785866e-29 -1.2031556074178156e-37 -6.465848619389332e-25 -3.805943014255959e-25 1.05386982604698e-37 1.421690795617497e-34 4.2655650385784e-67 -1.6492095066015476e-40 2.15989145912447e-42 -1.1082857043235722e-24 1.6855456230282566e-25 -1.6408218617412474e-33 3.1726761273094017e-57 2.03132501492821e-49 -2.5906712247173732e-61 1.303079164804261e-50 2.471674973639314e-41 -1.2165723404134019e-60 -9.623163156648602e-73 7.843037052695478e-26 1.9501073731466157e-40 -5.931331290355537e-50 4.269723440101768e-34 6.403132200171225e-44 -2.3931457998602615e-76 2.6072270448296035e-52 1.8600299574099247e-63 2.279199864264292e-42 7.379582934184427e-64 -3.355940760147889e-74 5.625901713269141e-63 1.4694750446790785e-72 0.7317253159934689 0.0 -4.898351371151298e-16 0.04599081586120642 1.132440391065815e-40 -3.4804087442999404e-40
0.029166666666666615 302.7853829100339 117224.67962120385 0.0006299791215936774 6864.038902308674 3.7828947155679457e-19 2.838183705869359e-18 9.674661390771797e-23 0.2222801785638348 -2.1904883725787422e-16 2.3203222980464445e-16 -9.912747496940892e-17 -2.1462267315539967e-26 3.956848470930641e-46 -5.121966267025582e-43 1.3149101602523286e-30 -2.8023603039660707e-37 1.70413917883796e-27 8.844357430716011e-33 -8.458535668166821e-31 -1.9768674913559117e-30 4.67398434344818e-38 -1.3559462486794352e-24 1.102317793821031e-25 3.6120978158510404e-39 1.3927528873796152e-34 -8.222109771962323e-66 -3.2547002861616644e-40 -1.0211569902005994e-41 -1.4683849764099063e-24 3.1525407642258494e-25 -2.1577274028312352e-33 -1.0006242762180948e-57 1.081405212484037e-49 -3.147510523520357e-61 7.063696637043347e-51 8.244117481236037e-44 -2.6199049911189826e-60 -3.4586264098392843e-72 -3.8453429050030676e-26 4.131080080374071e-40 -5.290860760098302e-50 4.1102334379321195e-34 3.1197637265013567e-44 6.985010307719897e-77 2.483951395160672e-52 4.545898538349146e-63 -7.170025394691764e-43 3.4610297021816596e-64 -9.668265574467293e-74 2.635388292112956e-63 -2.546089088332713e-72 0.7317131704419061 0.0 5.630697705377431e-16 0.046006650994258755 -5.782650390877346e-40 -4.838120662059568e-40
0.02933333333333328 303.315555585656 118004.38602463406 0.0006303620841157339 6863.979924388872 2.9316529531196757e-19 1.941574561292175e-18 1.2491059757691536e-24 0.22227652940586304 -1.1212354451718226e-16 1.1876948086077248e-16 -6.837508661792634e-17 5.1151730286633357e-26 4.824375192873759e-46 -3.1374051504140756e-42 2.44660433703014e-29 -6.352788796225131e-36 1.6883149259069744e-27 1.6251932711358935e-32 -1.8457539425495699e-29 -3.378083177849179e-29 5.047970866794835e-39 -1.915317567263359e-24 4.188960066597873e-25 1.0590358031326154e-36 1.4833310141920176e-34 -1.6358299493644109e-65 -6.361586475546445e-40 -8.114194500084409e-42 -1.5840833341730362e-24 1.8272596889789253e-25 -2.3442938060315743e-33 -3.1417863024955825e-57 9.529746857035772e-50 -5.1198021709462244e-61 3.907770387602989e-51 2.0641584351413723e-41 -7.094388419765566e-60 -1.0220047545285809e-71 -2.5049758839384026e-26 5.162933815008818e-40 -3.753120651014449e-50 6.251855715367532e-34 -1.1262206854354247e-44 -2.5759584037296074e-76 4.40116343662273e-52 4.726957700740627e-63 -4.426053135143032e-42 -6.502331800602087e-64 -9.979460367054951e-74 -4.974121008309585e-63 -5.075936230876946e-72 0.731701157958534 0.0 2.9034407881749036e-16 0.04602231263560291 -4.9463601631005485e-40 -8.543861864272951e-40
0.029499999999999946 303.8546188430936 118804.88436879838 0.0006306600648977606 6863.911363359482 1.9709119529044362e-19 2.5070744200035187e-19 -8.104650942799208e-23 0.22227292001070081 1.4064438144546793e-17 -1.4897676997225066e-17 -1.1436194627187023e-17 1.0736909961229247e-25 -6.485825356839892e-47 1.0479297286461517e-42 -8.652845043263717e-30 2.266582183794831e-36 1.5484703643985109e-27 2.1051523630422962e-32 6.490795841283943e-30 1.1989879575820586e-29 5.518299783650153e-38 -1.426873361240902e-24 -1.10338460460954e-25 -4.83854097191254e-37 1.4445075513694824e-34 9.148960265212806e-65 -6.305466568209276e-40 1.9480927813360203e-41 -1.49021627348741e-24 6.236063561707272e-26 -2.6821944765140633e-33 7.730768311889797e-58 1.4926211382569078e-49 -3.465411683647156e-61 1.2961823365178804e-51 -5.560036429959452e-42 -6.457760945904659e-60 -1.7031723401346514e-71 -3.94750837670873e-27 7.077068944110703e-40 -2.407285928940189e-50 7.722849463118704e-34 -6.192475949973898e-45 1.6142119703821405e-76 5.849268954440456e-52 4.067917789313094e-63 1.4762197540139636e-42 -1.4285792989615724e-63 -8.42342591925576e-74 -1.0918875892715626e-62 -5.840426864710537e-72 0.7316892763683961 0.0 -3.141978333343261e-17 0.046037803620903296 1.0971992138000574e-39 -1.345634732771058e-39
0.029666666666666612 304.40263176362635 119626.56585566497 0.0006308729731713324 6863.833192473685 2.1209187260603858e-19 -2.818016613431051e-19 -2.968304795183462e-23 0.22226934973196172 7.230941916945126e-18 -7.659200638917435e-18 5.754699257216003e-18 -1.2528888676313285e-26 2.422127145524341e-45 6.025719871557736e-42 -6.976240997791504e-30 2.0259683196584624e-36 1.5765932470628473e-27 2.3140639282345717e-32 5.274662488832712e-30 9.621243853429306e-30 -4.241526578355496e-38 -4.527237363353035e-25 -1.0344984286811089e-25 -2.1040392329185087e-36 1.4432315114758976e-34 -2.2403872817524434e-64 1.2533342509410227e-40 -1.2792666130862792e-41 -1.0254591944194878e-24 5.302844769551519e-25 -4.9468151702641825e-33 7.465094551054815e-58 -4.818008062031684e-49 1.000250415333649e-61 1.2334740782470658e-50 1.1704498947656601e-41 -2.7843172512632114e-59 -6.401934677750222e-71 3.3484821101487865e-27 8.020109679856099e-40 4.387781142922899e-50 5.91191019476396e-34 8.629140010376336e-45 -3.0216509523312936e-76 5.59053176609418e-52 6.089341391928528e-63 8.562115571364482e-42 -8.06624504778259e-63 -1.560960351791093e-73 -6.1623984378854245e-62 -9.325369386774223e-72 0.7316775235436845 0.0 -1.3786006096193918e-17 0.04605312672435407 -4.671011023623895e-40 -2.5202370105570587e-39
0.029833333333333278 304.9596554793994 120469.83502146906 0.0006310007440824656 6863.745385810324 2.0772899459933075e-19 -6.171829494992232e-19 -2.0337216977513903e-23 0.22226581793719297 3.059709782380975e-17 -3.241028592213012e-17 1.6807881613264267e-17 -1.319570015235458e-25 8.521660457928301e-47 1.5394874190956414e-41 -7.092372774469499e-30 2.3975256525388903e-36 2.0167999364416866e-27 2.652857360048811e-32 5.354251073436989e-30 9.790109806038202e-30 2.982466904402129e-38 4.244896345850749e-25 -1.026351620503998e-25 8.317296233801802e-37 1.149125745214502e-34 -3.560493320416878e-64 -1.2418982155205467e-40 -8.308977903678042e-41 3.3878599040170826e-25 -3.2315256606857236e-26 -3.65351905525352e-33 7.457131013155797e-58 -5.2525763814697103e-48 -5.9013347934838726e-61 1.6715576642474254e-50 4.4419244061128095e-42 -4.259252426895519e-59 -1.0625911492494891e-70 8.620052079290116e-27 1.1949391971023653e-39 -3.1874753581233214e-51 5.178537640432283e-34 4.293571376537673e-44 3.6313496950491495e-76 4.339862953103262e-52 1.0339066763999223e-62 2.1396381140070308e-41 -8.486501093605943e-63 -3.028860211260335e-73 -6.4847547198402e-62 -1.8886654622220976e-71 0.731665897402459 0.0 -7.307993844621189e-17 0.04606828466034836 -4.271199214031788e-39 -2.1685703388739925e-39
0.029999999999999943 305.5257531919172 121335.11013840014 0.0006310433387110254 6863.647918244324 1.9980211599958961e-19 7.323084245828566e-19 -2.1851991502518536e-23 0.22226232400750284 -3.3042099730719644e-17 3.5000782996394924e-17 -2.7250143531120124e-17 -1.1112335858929417e-26 9.90287364003048e-47 -2.1944831441460445e-41 1.0690678507422577e-29 -3.5973634049705925e-36 2.665907664092579e-27 3.158715522971654e-32 -8.122464607767071e-30 -1.4696065800214574e-29 -1.4769231116338043e-38 -1.3211589580733858e-24 1.4811240957110773e-25 -7.453579433379084e-37 1.2683953795825606e-34 3.397646004594441e-64 -5.049215800090281e-40 1.1787835559556882e-40 -6.0473783662415215e-25 -5.084179233445263e-25 -6.316254809021224e-33 -1.0641721771868986e-57 -9.745681259280064e-48 -1.3475951473142446e-60 -8.650645479678576e-51 -8.39024445941609e-42 -1.408157660979556e-59 -1.7065014015770317e-70 -1.0267418816056338e-26 1.0668093788661035e-39 -4.790819777489137e-51 5.303373883916008e-34 2.376870726164538e-44 -2.624633084537757e-75 7.266677345091393e-52 8.256635466331758e-63 -3.055921191724058e-41 -2.450661660407369e-63 -3.7183203523631e-73 -1.8734471848618209e-62 -2.237140587270725e-71 0.7316543959074205 0.0 8.798713378234172e-17 0.046083280085076866 5.880971113915793e-39 -5.436045519036147e-39
0.03016666666666661 306.1009901916632 122222.82363285894 0.0006310007440822384 6863.540765418351 1.982606302954019e-19 1.3217273970756122e-18 -1.332090451320508e-23 0.2222588673371996 -6.657295906166906e-17 7.051899156351516e-17 -4.652486576522937e-17 -4.943840556012988e-27 -1.0318700334602282e-45 -5.28398283374397e-41 2.662768291294253e-29 -1.0016330587253398e-35 2.8927248611902665e-27 3.727359877033093e-32 -2.0187400656539524e-29 -3.6655411523466113e-29 -1.329917358077315e-38 -1.666746937988294e-24 2.8770484236898106e-25 4.28194320590934e-37 1.3652112274033366e-34 9.06846204322991e-64 -5.72765297503789e-41 8.724825188514828e-41 -1.6397389079198197e-24 3.6044545249372596e-25 -2.0184207459426114e-33 -1.988100935351114e-57 -2.2178790454885163e-47 -6.34501525175177e-60 1.2941077891491491e-50 8.091419537830219e-42 -7.195166171066847e-59 -1.2913988595712516e-70 -1.8904797720919443e-26 9.475977035398905e-40 2.5637114685000046e-50 4.909744852336834e-34 2.4352009028011543e-44 6.738168361874571e-75 1.0984360707763492e-51 -6.048643115605411e-64 -6.821664083363562e-41 -7.164589745508889e-63 -2.3985481182682253e-72 -5.480440300350907e-62 -1.4260774979607341e-70 0.7316430170647223 0.0 1.7290803398889592e-16 0.04609811559807817 1.7813369020151486e-39 -4.895922727478092e-39
0.030333333333333275 306.68543387860757 123133.42252076404 0.0006308729731708041 6863.423903715748 1.9975591147705839e-19 1.829754323234166e-19 -6.492088931635388e-24 0.2222554473334412 -1.397442977740591e-17 1.480295766017876e-17 -9.262001689871292e-18 7.913783998951809e-26 1.0045184850038341e-45 -7.094467810951607e-42 8.398210672306934e-30 -3.762548988415582e-36 3.974511511652178e-27 4.471747991164472e-32 -6.387955404662562e-30 -1.1536923565848927e-29 -4.0675491439725013e-38 -2.926777049662084e-24 3.9736889613775025e-26 2.777576699699518e-37 1.641868779556418e-34 1.2246497696537814e-65 -5.404415453281575e-40 -1.2912919829853348e-41 -2.1365547336333693e-24 -5.745910675219971e-25 -1.0001684547265078e-33 -2.313671568547692e-58 -4.2554301027480683e-47 -1.815326957048712e-60 4.473096451603399e-51 9.847115400465656e-43 -7.4489424516118645e-59 -2.6978264493000872e-70 -2.8088372123379486e-27 1.1164643295024186e-39 -3.3626520039648913e-50 4.563080574005337e-34 3.164000998357647e-44 -2.14859795580938e-74 9.03327314448539e-52 5.342646950811829e-62 -5.677393002589878e-42 -2.3157358804804788e-63 -1.500225202788865e-71 -1.774026716402258e-62 -9.018763827831277e-70 0.7316317589228173 0.0 3.967613381833063e-17 0.04611279374374175 -1.0213006677057815e-39 -7.051166649549189e-39
0.03049999999999994 307.27915378367163 124067.36886074184 0.0006306600648970474 6863.297310233627 2.422904783114534e-19 -5.1621736478787544e-18 3.9533702425461785e-23 0.2222520634158962 3.2011231470578315e-16 -3.3908496284545676e-16 1.6506334120092193e-16 4.870320173662296e-25 2.5968910607441537e-45 2.3796224262734385e-40 -1.2857606097892425e-28 5.167195517172593e-35 8.388722299665698e-27 5.679773718080695e-32 9.75780002396737e-29 1.7689293078141998e-28 8.523584613363064e-38 -9.04635706704559e-24 -1.0989651326414386e-24 2.4932539824586447e-36 3.313096398275015e-34 -9.281047013864118e-64 -1.978768438294978e-40 -2.653034920954926e-40 -4.924211457996875e-24 -4.6677439895848336e-24 1.5327526505607003e-32 7.365040194045578e-57 -6.554152820930982e-47 1.4483699277711867e-61 1.1285463905378656e-50 -7.993242271870292e-42 -1.3888184884440889e-58 -2.8051033932748193e-70 7.460745551295637e-26 1.1595790262149608e-39 -9.947815198575236e-51 4.27524296960468e-34 4.932076684194629e-44 -2.1660379215481992e-73 -5.0977867427088114e-51 4.052035701986518e-61 2.931624613308028e-40 2.762769213866728e-63 -6.28911741009085e-71 2.1213331931075825e-62 -3.776621418769073e-69 0.731620619571341 0.0 -8.058580790666404e-16 0.04612731701276375 -4.595471520699195e-39 -8.690609224286809e-39
0.030666666666666606 307.88222159126735 125025.140226016 0.0006303620841149427 6863.160962758724 2.442845618243581e-19 7.812846163257685e-19 2.4458429240989928e-23 0.22224871501641627 -6.831410178872467e-17 7.236339806629609e-17 -2.958219820783788e-17 5.250608577210711e-25 5.162544549313297e-46 -3.1063792916690533e-41 2.6135695783225024e-29 -1.0595454188253029e-35 8.702704140365053e-27 7.730605673122237e-32 -1.9423772433974083e-29 -3.641133899165363e-29 -8.003337114367336e-38 -1.0870150409969219e-23 1.4739811790594162e-25 2.907703619166747e-37 3.4329376393684953e-34 -7.157327858260155e-65 -3.1425561836638098e-40 1.5155462940456904e-42 -9.54484866365131e-24 -4.784930068712939e-25 1.7045404985814448e-32 -1.0237762495352895e-57 -6.595068550963762e-47 7.167992675169797e-61 1.2660930577906276e-50 9.137764776464978e-43 -1.4389144885910586e-58 -2.7225115447443633e-70 -9.797752233647418e-27 1.1467603883018198e-39 -8.717436851058083e-51 5.0186631279535985e-34 4.943613949004655e-44 1.2497411121711943e-74 -5.2902910023243885e-51 4.449609760837545e-61 -3.414524839060548e-41 2.4444893874286444e-63 -6.673606569940513e-71 1.8787449321652302e-62 -4.008509506512473e-69 0.731609597140032 0.0 1.783032915992943e-16 0.046141687843551715 2.304733764691186e-40 -8.512907619417774e-39
0.03083333333333327 308.49471116275896 126007.23019566304 0.0006299791215922321 6863.014839740182 2.289372787464437e-19 -4.9841593173119236e-18 1.166145125803817e-23 0.2222454015787164 -5.2910267749043863e-17 5.60465618147401e-17 1.594530755187288e-16 5.38359594436092e-25 1.1290417213145908e-44 3.1066808660002297e-40 -1.3397570176256966e-28 5.950149802900035e-35 5.079922188696235e-27 9.635969675054592e-32 1.0155968722238257e-28 1.8445004067289422e-28 -2.5019820018008832e-37 -9.088954553973501e-24 -1.1145036961741567e-24 -3.4263906318377267e-36 4.829367427346107e-34 -6.219987083562925e-64 -2.3676440863993192e-39 -3.4282037602694208e-40 -9.428926516531284e-24 -6.33501748303899e-26 1.5824796742775007e-32 6.654905269350986e-57 -6.103409132922587e-47 -3.9978667642419726e-61 2.578938240458873e-50 5.544314486044782e-42 -1.3465140307822952e-58 -3.2475970516338756e-70 7.557653392594069e-26 1.352191900054087e-39 -2.1345568276466257e-50 4.887431342635798e-34 6.783307798955644e-44 -7.615989078793083e-74 -1.773981693583943e-51 6.101856414568779e-61 3.826874791357991e-40 1.374539094531509e-62 -5.93622696786771e-71 1.050604264141801e-61 -3.5724395935450777e-69 0.7315986897976863 0.0 1.3894799733003675e-16 0.04615590862359737 -5.924592051970913e-39 -8.30329469949936e-39
0.030999999999999937 309.11669856096046 127014.14886601396 0.0006295112939830086 6862.858920268 2.484315351876028e-19 -1.3533004453161105e-17 4.870726702055447e-23 0.22224212255806897 2.820056228851312e-19 -2.9839683117316876e-19 4.3905768596255753e-16 7.230352351661001e-25 -1.5089555089943812e-43 4.3970160197195516e-39 -2.372025153751836e-28 1.0129871156964507e-33 2.5439549141125675e-27 1.0181952964093322e-31 1.8006422409388962e-28 3.2628508759885547e-28 1.1435752413631524e-35 6.367177520510773e-24 -1.818854773183862e-23 -5.700311775295568e-36 1.0851921077030232e-33 5.031604282990278e-65 -2.8685085343317132e-39 -1.536044929663103e-39 -1.0092488849963917e-23 -4.100855941264258e-25 1.543665134286343e-32 6.84951699623832e-57 -6.116880341196423e-47 -1.0908850991183561e-60 1.8614721426098763e-50 -8.631053929178132e-42 -1.2124823315617386e-58 -3.203397813021065e-70 2.8214277909926994e-25 1.4947743950435915e-39 -6.118467853060607e-50 4.43335938814213e-34 7.330926651531301e-44 -7.492739019174928e-74 -1.3158034919298857e-50 7.664046941708174e-61 3.158559263360284e-39 5.534976235712543e-62 -5.578179755988671e-71 4.23394588019107e-61 -3.1808867040529115e-69 0.7315878957511399 0.0 4.596489280965166e-18 0.04616998169079082 8.879986134315026e-40 -7.89520324265691e-39
0.031166666666666603 309.7482620767561 128046.42338119354 0.0006289587438040544 6862.693184056948 2.4723292265576984e-19 1.604842510960438e-21 2.9274405473214854e-23 0.22223887742100965 7.11498538331749e-23 2.6762373194871764e-22 -4.100598447086669e-18 7.310115406691795e-25 1.878842178088927e-47 8.918379664982136e-44 3.6030605841298396e-32 -2.0348120433343004e-38 2.5325743355667133e-27 1.080442826632478e-31 -1.0354810813592711e-30 9.940578267489961e-31 1.842778914099048e-39 -1.1173542977538626e-23 -1.4771086750683712e-28 1.9274048535293244e-35 -1.0537534877914953e-32 -4.155427224528559e-68 -3.525632928832307e-39 -1.9850081660164685e-45 -1.0400688965776244e-23 -3.5720843701517505e-26 1.531031654990989e-32 -2.9261341789714612e-61 -5.983470904985474e-47 -1.1293229045296558e-60 1.0478058358847196e-49 -3.979596315799635e-43 -1.2008415293208705e-58 -3.1867807089552524e-70 -2.1061944130539304e-29 1.6715697884062683e-39 -6.536138382286845e-50 5.393474903160242e-34 8.866806879871044e-44 7.797548478167197e-77 1.6268908777253085e-49 1.4763046628346615e-60 6.086863301820739e-44 5.845237619502715e-62 -5.264738594639061e-71 4.471653256565586e-61 -5.130163124859003e-69 0.7315772132443059 0.0 5.285278864343814e-18 0.04618390933468452 -3.123034902811776e-41 -7.871062175213509e-39
0.03133333333333327 310.38948225189637 129104.59849472446 0.0006283216393485015 6862.517611395389 2.460071074140335e-19 1.79214639332003e-21 1.6643594408301762e-23 0.22223566564502753 1.6409531638320932e-23 3.3801196344324947e-22 -4.08666082065515e-18 7.255845559897076e-25 2.518251669802706e-47 1.463671804848118e-43 5.298307205599898e-32 -5.978622547182812e-38 2.5213357332484724e-27 1.1446859499319557e-31 -1.0632618925076337e-30 9.87863902114191e-31 4.277975400715981e-39 -1.111625122728811e-23 -1.6766594244359655e-28 1.9434916323868136e-36 -1.0443353854163473e-32 -5.037413085205123e-68 -3.517433482906401e-39 -1.3344333548178824e-45 -1.0379376172389693e-23 -2.387070523398188e-27 1.5231458128558113e-32 -2.396375326266606e-61 -5.952738853040788e-47 -1.1239722688290244e-60 9.320432287312722e-50 5.0476734400856244e-43 -1.1946452625146053e-58 -3.1704008970528994e-70 -3.223795174738027e-29 1.663459571123075e-39 -6.573016032322366e-50 6.027924052916857e-34 8.819397114966075e-44 -3.737555616200792e-77 1.6394844597958033e-49 1.522858643344633e-60 1.408679057772332e-43 5.8337487111219805e-62 -5.235171316752985e-71 4.4628742324843915e-61 -5.120131047040465e-69 0.7315666405571601 0.0 5.259278917518256e-18 0.04619769379781244 3.154602412284632e-42 -7.831442216194888e-39
0.03149999999999994 311.04044190952067 130189.23714218951 0.0006276001746642083 6862.33218314467 2.4596596073341563e-19 -8.167843106089238e-22 1.028580716295536e-23 0.22223248671829882 -3.070826797221378e-23 3.9613896312947374e-22 -4.000561224253613e-18 7.161576539746223e-25 -3.0326863279710327e-48 -3.150912368783139e-44 -2.915724456470703e-32 2.0450968141298415e-38 2.5104650381215036e-27 1.21103455322646e-31 -1.739090925375442e-30 1.9150372509398365e-30 -1.2253329431572178e-39 -1.1065315465386249e-23 5.160087228106786e-29 -1.0790517885131217e-35 -1.0816751154828265e-32 8.145153564511457e-69 -3.8602962157972143e-39 2.0353846958206032e-46 -1.0335311929920765e-23 1.4438105559322352e-27 1.5151707565614984e-32 3.800874020272862e-62 -5.900236727463704e-47 -1.134647450729674e-60 1.1879643072008612e-49 3.5558145043847875e-43 -1.1876771282203792e-58 -3.1541937642897804e-70 7.792392952526894e-30 1.7158174119190933e-39 -6.898031243113137e-50 6.414386469158457e-34 9.443866403986616e-44 2.7856730711345233e-77 2.3896226158398353e-49 2.1965914213197763e-60 -2.9610329999367177e-44 5.982892014792495e-62 -5.117971579195344e-71 4.577034240101593e-61 -5.997534280711583e-69 0.7315561760048537 0.0 5.258556623866148e-18 0.04621133727684765 8.39966233445225e-43 -7.791934350306265e-39
0.03166666666666661 311.7012261881703 131300.921028861 0.0006267945695702889 6862.136880765114 2.4484487582374286e-19 -5.150869932153002e-21 5.778876110797956e-24 0.2222293401394539 1.5205060708236438e-23 3.5114615207423755e-22 -3.8402899633641646e-18 7.1113896087867095e-25 -5.679546106553636e-47 -2.1305537909679388e-43 -2.396084804825613e-31 2.067484528189799e-37 2.499850905105011e-27 1.2796073437783856e-31 -1.4201188165857592e-30 2.0341940064532342e-30 -8.898746856686637e-39 -1.1008290034626572e-23 4.233620343295989e-28 -1.6850509737777175e-36 -9.926645207379448e-33 4.302767527259844e-68 -3.771465220137269e-39 7.45988301135462e-46 -1.0280109616897016e-23 -2.1470051494912515e-28 1.507438912265557e-32 3.5847448059080755e-61 -5.884863934346904e-47 -1.1257346471303751e-60 9.56106457114007e-50 4.679337191551492e-43 -1.181798905172637e-58 -3.138145616851396e-70 9.283536023143909e-29 1.6944910601196853e-39 -6.869455662253433e-50 6.652748023181361e-34 9.478656349731696e-44 4.232313960158932e-76 2.2333391689494668e-49 2.0173074163357248e-60 -1.5217743973319606e-43 5.936581550507941e-62 -5.109228748453521e-71 4.541648158228417e-61 -5.778992430628704e-69 0.7315458179369526 0.0 5.23449776153153e-18 0.0462248419235938 -5.127798988002731e-43 -7.752154793340424e-39
